Date,DayOfWeek,S&P500,Gold_Close,Bitcoin_Close,Ethereum_Close
2020-08-14,5,3372.85,1937.0,11768.87109375,394.3667405
2020-08-17,1,3381.99,1985.0,12254.40234375,429.531252334
2020-08-18,2,3389.78,1999.4000244140625,11991.2333984375,423.669315654
2020-08-19,3,3374.85,1958.699951171875,11758.283203125,406.463786824
2020-08-20,4,3385.51,1933.800048828125,11878.3720703125,416.439794883
2020-08-21,5,3397.16,1934.5999755859375,11592.4892578125,389.126350308
2020-08-24,1,3431.28,1927.699951171875,11774.595703125,408.144207149
2020-08-25,2,3443.62,1911.800048828125,11366.134765625,384.001043035
2020-08-26,3,3478.73,1940.699951171875,11488.36328125,386.466124211
2020-08-27,4,3484.55,1921.5999755859375,11323.3974609375,382.632632123
2020-08-28,5,3508.01,1964.5999755859375,11542.5,395.874666093
2020-08-31,1,3500.31,1967.5999755859375,11680.8203125,435.079745266
2020-09-01,2,3526.65,1968.199951171875,11970.478515625,477.051924154
2020-09-02,3,3580.84,1934.4000244140625,11414.0341796875,440.040506887
2020-09-03,4,3455.06,1927.5999755859375,10245.296875,385.671928369
2020-09-04,5,3426.96,1923.9000244140625,10511.8134765625,388.241140415
2020-09-08,2,3331.84,1933.0,10131.5166015625,337.602111896
2020-09-09,3,3398.96,1944.699951171875,10242.34765625,351.110016528
2020-09-10,4,3339.19,1954.199951171875,10363.138671875,368.101907072
2020-09-11,5,3340.97,1937.800048828125,10400.9150390625,374.695588755
2020-09-14,1,3383.54,1953.0999755859375,10680.837890625,377.268875067
2020-09-15,2,3401.2,1956.300048828125,10796.951171875,364.83921823
2020-09-16,3,3385.49,1960.199951171875,10974.9052734375,365.812291316
2020-09-17,4,3357.01,1940.0,10948.990234375,389.019219686
2020-09-18,5,3319.47,1952.0999755859375,10944.5859375,384.364541978
2020-09-21,1,3281.06,1901.199951171875,10462.259765625,341.78607406
2020-09-22,2,3315.57,1898.5999755859375,10538.4599609375,344.503162317
2020-09-23,3,3236.92,1859.9000244140625,10246.1865234375,321.11631734
2020-09-24,4,3246.59,1868.300048828125,10760.06640625,349.35558514
2020-09-25,5,3298.46,1857.699951171875,10692.716796875,352.18324474
2020-09-28,1,3351.6,1872.800048828125,10709.65234375,355.15942359
2020-09-29,2,3335.47,1894.300048828125,10844.640625,359.75739393
2020-09-30,3,3363.0,1887.5,10784.4912109375,359.93787376
2020-10-01,4,3380.8,1908.4000244140625,10619.4521484375,353.20591482
2020-10-02,5,3348.42,1900.199951171875,10575.974609375,346.2389138
2020-10-05,1,3408.6,1912.5,10793.33984375,353.95677154
2020-10-06,2,3360.97,1901.0999755859375,10604.40625,340.81584538
2020-10-07,3,3419.44,1883.5999755859375,10668.96875,341.80866898
2020-10-08,4,3446.83,1888.5999755859375,10915.685546875,350.76615934
2020-10-09,5,3477.14,1919.5,11064.4580078125,365.59047723
2020-10-12,1,3534.22,1922.5,11555.36328125,387.7312655
2020-10-13,2,3511.93,1888.5,11425.8994140625,381.19076126
2020-10-14,3,3488.67,1901.300048828125,11429.5068359375,379.48403791
2020-10-15,4,3483.34,1903.199951171875,11495.349609375,377.44184574
2020-10-16,5,3483.81,1900.800048828125,11322.123046875,366.22901728
2020-10-19,1,3426.92,1906.4000244140625,11742.037109375,379.93560927
2020-10-20,2,3443.12,1910.4000244140625,11916.3349609375,369.13691491
2020-10-21,3,3435.56,1924.5999755859375,12823.689453125,392.18996695
2020-10-22,4,3453.49,1901.0999755859375,12965.8916015625,413.77299269
2020-10-23,5,3465.39,1902.0,12931.5390625,409.76669164
2020-10-26,1,3400.97,1902.699951171875,13075.248046875,393.88831313
2020-10-27,2,3390.68,1908.800048828125,13654.21875,403.99704505
2020-10-28,3,3271.03,1876.199951171875,13271.28515625,388.65077072
2020-10-29,4,3310.11,1865.5999755859375,13437.8828125,386.7301135
2020-10-30,5,3269.96,1877.4000244140625,13546.5224609375,382.81999199
2020-11-02,1,3310.24,1890.4000244140625,13550.4892578125,383.15673256
2020-11-03,2,3369.16,1908.5,13950.30078125,387.60217328
2020-11-04,3,3443.44,1894.5999755859375,14133.70703125,402.14199843
2020-11-05,4,3510.45,1945.300048828125,15579.8486328125,414.06733818
2020-11-06,5,3509.44,1950.300048828125,15565.880859375,454.71929029
2020-11-09,1,3550.5,1853.199951171875,15332.3154296875,444.16305707
2020-11-10,2,3545.53,1875.4000244140625,15290.90234375,449.67962112
2020-11-11,3,3572.66,1860.699951171875,15701.33984375,462.96052774
2020-11-12,4,3537.01,1872.5999755859375,16276.34375,461.00527114
2020-11-13,5,3585.15,1885.699951171875,16317.80859375,474.62642092
2020-11-16,1,3626.91,1887.300048828125,16716.111328125,459.94031258
2020-11-17,2,3609.53,1884.5,17645.40625,480.36008258
2020-11-18,3,3567.79,1873.5,17804.005859375,479.48406975
2020-11-19,4,3581.87,1861.0999755859375,17817.08984375,471.63041968
2020-11-20,5,3557.54,1872.5999755859375,18621.314453125,509.74457334
2020-11-23,1,3577.59,1837.800048828125,18364.12109375,608.45402857
2020-11-24,2,3635.41,1804.800048828125,19107.46484375,603.89774601
2020-11-25,3,3629.65,1805.699951171875,18732.12109375,570.68661621
2020-11-27,5,3638.35,1781.9000244140625,17108.40234375,517.49368769
2020-11-30,1,3621.63,1775.699951171875,19625.8359375,614.84252202
2020-12-01,2,3662.45,1814.0999755859375,18802.998046875,587.32418713
2020-12-02,3,3669.01,1825.699951171875,19201.091796875,598.35234223
2020-12-03,4,3666.72,1836.800048828125,19445.3984375,616.70875486
2020-12-04,5,3699.12,1835.9000244140625,18699.765625,569.35419749
2020-12-07,1,3691.96,1861.800048828125,19191.630859375,591.84337934
2020-12-08,2,3702.25,1870.800048828125,18321.14453125,554.82775708
2020-12-09,3,3672.82,1834.5999755859375,18553.916015625,573.47911163
2020-12-10,4,3668.1,1833.5999755859375,18264.9921875,559.67850106
2020-12-11,5,3663.46,1839.800048828125,18058.904296875,545.79734103
2020-12-14,1,3647.49,1828.699951171875,19246.64453125,586.01115197
2020-12-15,2,3694.62,1852.300048828125,19417.076171875,589.35560245
2020-12-16,3,3701.17,1856.0999755859375,21310.59765625,636.18184867
2020-12-17,4,3722.48,1887.199951171875,22805.162109375,642.86896702
2020-12-18,5,3709.41,1885.699951171875,23137.9609375,654.81192689
2020-12-21,1,3694.92,1879.199951171875,22803.08203125,609.81787165
2020-12-22,2,3687.26,1866.5999755859375,23783.029296875,634.85419947
2020-12-23,3,3690.01,1874.699951171875,23241.345703125,583.71459689
2020-12-24,4,3703.06,1879.9000244140625,23735.94921875,611.60718693
2020-12-28,1,3735.36,1877.199951171875,27084.80859375,730.39736483
2020-12-29,2,3727.04,1879.699951171875,27362.4375,731.52011874
2020-12-30,3,3732.04,1891.0,28840.953125,751.61897194
2020-12-31,4,3756.07,1893.0999755859375,29001.720703125,737.80339769
2021-01-04,1,3700.65,1944.699951171875,31971.9140625,1040.23304833
2021-01-05,2,3726.86,1952.699951171875,33992.4296875,1100.00609944
2021-01-06,3,3748.14,1906.9000244140625,36824.36328125,1207.11223389
2021-01-07,4,3803.79,1912.300048828125,39371.04296875,1225.67813488
2021-01-08,5,3824.68,1834.0999755859375,40797.609375,1224.19714489
2021-01-11,1,3799.61,1849.5999755859375,35566.65625,1090.14537315
2021-01-12,2,3801.19,1842.9000244140625,33922.9609375,1043.43458391
2021-01-13,3,3809.84,1853.5999755859375,37316.359375,1130.73940242
2021-01-14,4,3795.54,1850.300048828125,39187.328125,1218.45297846
2021-01-15,5,3768.25,1829.300048828125,36825.3671875,1171.83461074
2021-01-19,2,3798.91,1839.5,36069.8046875,1377.29584154
2021-01-20,3,3851.85,1865.9000244140625,35547.75,1382.27409433
2021-01-21,4,3853.07,1865.300048828125,30825.69921875,1121.57091957
2021-01-22,5,3841.47,1855.699951171875,33005.76171875,1236.51220729
2021-01-25,1,3855.36,1854.9000244140625,32366.392578125,1324.414778
2021-01-26,2,3849.62,1850.699951171875,32569.849609375,1357.0581398
2021-01-27,3,3750.77,1844.9000244140625,30432.546875,1253.18713315
2021-01-28,4,3787.38,1837.9000244140625,33466.09765625,1332.49224455
2021-01-29,5,3714.24,1847.300048828125,34316.38671875,1382.52281244
2021-02-01,1,3773.86,1860.800048828125,33537.17578125,1369.04046855
2021-02-02,2,3826.31,1830.5,35510.2890625,1515.19376962
2021-02-03,3,3830.17,1832.199951171875,37472.08984375,1660.909542
2021-02-04,4,3871.74,1788.9000244140625,36926.06640625,1594.76269414
2021-02-05,5,3886.83,1810.9000244140625,38144.30859375,1718.65087218
2021-02-08,1,3915.59,1831.9000244140625,46196.46484375,1746.61684904
2021-02-09,2,3911.23,1835.300048828125,46481.10546875,1768.03501655
2021-02-10,3,3909.88,1840.5999755859375,44918.18359375,1744.24343196
2021-02-11,4,3916.38,1824.9000244140625,47909.33203125,1783.79795026
2021-02-12,5,3934.83,1821.5999755859375,47504.8515625,1843.53258814
2021-02-16,2,3932.59,1797.199951171875,49199.87109375,1781.06747722
2021-02-17,3,3931.33,1771.0999755859375,52149.0078125,1848.4582725
2021-02-18,4,3913.97,1773.4000244140625,51679.796875,1937.44925643
2021-02-19,5,3906.71,1775.800048828125,55888.1328125,1960.16474353
2021-02-22,1,3876.5,1806.699951171875,54207.3203125,1781.99297558
2021-02-23,2,3881.37,1804.4000244140625,48824.42578125,1570.20392529
2021-02-24,3,3925.43,1796.4000244140625,49705.33203125,1626.57570543
2021-02-25,4,3829.34,1774.4000244140625,47093.8515625,1475.70373513
2021-02-26,5,3811.15,1728.0999755859375,46339.76171875,1446.0336503
2021-03-01,1,3901.82,1722.5,49631.2421875,1564.70764686
2021-03-02,2,3870.29,1733.0999755859375,48378.98828125,1492.60881427
2021-03-03,3,3819.72,1715.300048828125,50538.2421875,1575.85312451
2021-03-04,4,3768.47,1700.199951171875,48561.16796875,1541.91428551
2021-03-05,5,3841.94,1698.0,48927.3046875,1533.27497556
2021-03-08,1,3821.35,1677.699951171875,52246.5234375,1834.72788609
2021-03-09,2,3875.44,1716.5999755859375,54824.1171875,1868.04878133
2021-03-10,3,3898.81,1721.5,56008.55078125,1799.16622355
2021-03-11,4,3939.34,1722.300048828125,57805.12109375,1826.19498661
2021-03-12,5,3943.34,1719.5,57332.08984375,1772.10247833
2021-03-15,1,3968.94,1728.9000244140625,55907.19921875,1791.70230241
2021-03-16,2,3962.71,1730.5999755859375,56804.90234375,1806.9717631
2021-03-17,3,3974.12,1726.800048828125,58870.89453125,1823.44937973
2021-03-18,4,3915.46,1732.199951171875,57858.921875,1782.85512445
2021-03-19,5,3913.1,1741.4000244140625,58346.65234375,1817.62409241
2021-03-22,1,3940.59,1737.800048828125,54529.14453125,1691.33401831
2021-03-23,2,3910.52,1724.699951171875,54738.9453125,1678.65013849
2021-03-24,3,3889.14,1732.9000244140625,52774.265625,1593.4134567
2021-03-25,4,3909.52,1724.9000244140625,51704.16015625,1595.359192
2021-03-26,5,3974.54,1732.199951171875,55137.3125,1702.84201957
2021-03-29,1,3971.09,1712.0999755859375,57750.19921875,1819.68496282
2021-03-30,2,3958.55,1683.9000244140625,58917.69140625,1846.03369779
2021-03-31,3,3972.89,1713.800048828125,58918.83203125,1918.36206064
2021-04-01,4,4019.87,1726.5,59095.80859375,1977.27688844
2021-04-05,1,4077.91,1727.0,59057.87890625,2107.88709669
2021-04-06,2,4073.94,1741.5,58192.359375,2118.37895913
2021-04-07,3,4079.95,1740.0999755859375,56048.9375,1971.07725542
2021-04-08,4,4097.17,1756.800048828125,58323.953125,2088.57365088
2021-04-09,5,4128.8,1743.300048828125,58245.00390625,2072.10887563
2021-04-12,1,4127.99,1731.199951171875,59893.453125,2139.35319598
2021-04-13,2,4141.59,1746.199951171875,63503.45703125,2299.18778599
2021-04-14,3,4124.66,1734.9000244140625,63109.6953125,2435.10501889
2021-04-15,4,4170.42,1765.4000244140625,63314.01171875,2519.11610012
2021-04-16,5,4185.47,1779.0,61572.7890625,2431.94650379
2021-04-19,1,4163.26,1769.4000244140625,55724.265625,2166.1887655
2021-04-20,2,4134.94,1777.300048828125,56473.03125,2330.21093719
2021-04-21,3,4173.42,1792.300048828125,53906.08984375,2364.75182249
2021-04-22,4,4134.98,1781.199951171875,51762.2734375,2403.53524134
2021-04-23,5,4180.17,1777.0,51093.65234375,2363.58620073
2021-04-26,1,4187.62,1779.199951171875,54021.75390625,2534.4817987
2021-04-27,2,4186.72,1778.0,55033.1171875,2662.86524559
2021-04-28,3,4183.18,1773.199951171875,54824.703125,2746.38005291
2021-04-29,4,4211.47,1768.0999755859375,53555.109375,2756.87699416
2021-04-30,5,4181.17,1767.300048828125,57750.17578125,2773.20713193
2021-05-03,1,4192.66,1791.4000244140625,57200.29296875,3431.08613981
2021-05-04,2,4164.66,1775.800048828125,53333.5390625,3253.62947001
2021-05-05,3,4167.59,1784.0999755859375,57424.0078125,3522.78318978
2021-05-06,4,4201.62,1815.5,56396.515625,3490.88045894
2021-05-07,5,4232.6,1831.0999755859375,57356.40234375,3484.72889546
2021-05-10,1,4188.43,1837.5,55859.796875,3952.29387234
2021-05-11,2,4152.1,1835.9000244140625,56704.57421875,4168.70104865
2021-05-12,3,4063.04,1822.5999755859375,49150.53515625,3785.84860304
2021-05-13,4,4112.5,1823.800048828125,49716.19140625,3715.14846639
2021-05-14,5,4173.85,1837.9000244140625,49880.53515625,4079.05745857
2021-05-17,1,4163.29,1867.5,43537.51171875,3282.39779583
2021-05-18,2,4127.83,1867.800048828125,42909.40234375,3380.0700925
2021-05-19,3,4115.68,1881.300048828125,37002.44140625,2460.67920048
2021-05-20,4,4159.12,1881.800048828125,40782.73828125,2784.29415835
2021-05-21,5,4155.86,1876.699951171875,37304.69140625,2430.62138539
2021-05-24,1,4197.05,1884.5999755859375,38705.98046875,2643.5909947
2021-05-25,2,4188.13,1898.0999755859375,38402.22265625,2706.62898111
2021-05-26,3,4195.99,1901.300048828125,39294.19921875,2888.69868104
2021-05-27,4,4200.88,1895.699951171875,38436.96875,2736.48858585
2021-05-28,5,4204.11,1902.5,35697.60546875,2419.90629016
2021-06-01,2,4202.04,1902.9000244140625,36684.92578125,2633.51841662
2021-06-02,3,4208.12,1907.5,37575.1796875,2706.12497095
2021-06-03,4,4192.85,1871.199951171875,39208.765625,2855.12653096
2021-06-04,5,4229.89,1889.800048828125,36894.40625,2688.19499931
2021-06-07,1,4226.52,1896.800048828125,33560.70703125,2590.26330395
2021-06-08,2,4227.26,1892.199951171875,33472.6328125,2517.43862412
2021-06-09,3,4219.55,1893.199951171875,37345.12109375,2608.26698585
2021-06-10,4,4239.18,1894.199951171875,36702.59765625,2471.51867508
2021-06-11,5,4247.44,1877.4000244140625,37334.3984375,2353.76868661
2021-06-14,1,4255.15,1864.0,40218.4765625,2537.8911584
2021-06-15,2,4246.59,1854.5,40406.26953125,2610.93672749
2021-06-16,3,4223.7,1859.5,38347.0625,2367.6634963
2021-06-17,4,4221.86,1773.800048828125,38053.50390625,2372.00202359
2021-06-18,5,4166.45,1767.9000244140625,35787.24609375,2231.73314201
2021-06-21,1,4224.79,1781.800048828125,31676.693359375,1888.44749682
2021-06-22,2,4246.44,1776.300048828125,32505.66015625,1874.95002135
2021-06-23,3,4241.84,1782.300048828125,33723.02734375,1989.73627073
2021-06-24,4,4266.49,1775.5999755859375,34662.4375,1988.45627579
2021-06-25,5,4280.7,1776.5999755859375,31637.779296875,1813.21723241
2021-06-28,1,4290.61,1779.5999755859375,34434.3359375,2079.65743586
2021-06-29,2,4291.8,1762.800048828125,35867.77734375,2160.76835244
2021-06-30,3,4297.5,1770.800048828125,35040.8359375,2274.54771264
2021-07-01,4,4319.94,1775.9000244140625,33572.1171875,2113.60552345
2021-07-02,5,4352.34,1782.5999755859375,33897.046875,2150.04036404
2021-07-06,2,4343.54,1793.5,34235.1953125,2324.67944917
2021-07-07,3,4358.13,1801.5,33855.328125,2315.16197531
2021-07-08,4,4320.82,1799.5999755859375,32877.37109375,2120.02634294
2021-07-09,5,4369.55,1810.0,33798.01171875,2146.69232351
2021-07-12,1,4384.63,1805.5,33155.84765625,2036.72101006
2021-07-13,2,4369.21,1809.4000244140625,32702.025390625,1940.08396596
2021-07-14,3,4374.3,1824.300048828125,32822.34765625,1994.33133747
2021-07-15,4,4360.03,1828.4000244140625,31780.73046875,1911.17561568
2021-07-16,5,4327.16,1814.5,31421.5390625,1880.38298492
2021-07-19,1,4258.49,1808.699951171875,30817.83203125,1817.29665658
2021-07-20,2,4323.06,1810.9000244140625,29807.34765625,1787.51071384
2021-07-21,3,4358.69,1802.9000244140625,32110.693359375,1990.97088199
2021-07-22,4,4367.48,1805.0,32313.10546875,2025.20278418
2021-07-23,5,4411.79,1801.4000244140625,33581.55078125,2124.77667106
2021-07-26,1,4422.3,1798.699951171875,37337.53515625,2233.36662352
2021-07-27,2,4401.46,1799.5,39406.94140625,2298.33346431
2021-07-28,3,4400.64,1799.5,39995.90625,2296.54549893
2021-07-29,4,4419.15,1831.199951171875,40008.421875,2380.95675344
2021-07-30,5,4395.26,1812.5999755859375,42235.546875,2466.96151071
2021-08-02,1,4387.16,1818.0999755859375,39201.9453125,2610.15342227
2021-08-03,2,4423.15,1810.0999755859375,38152.98046875,2502.3495771
2021-08-04,3,4402.66,1810.5,39747.50390625,2724.61989291
2021-08-05,4,4429.1,1805.0999755859375,40869.5546875,2827.32894604
2021-08-06,5,4436.52,1760.0,42816.5,2890.9417282
2021-08-09,1,4432.35,1723.4000244140625,46365.40234375,3167.85622304
2021-08-10,2,4436.75,1728.800048828125,45585.03125,3141.69117023
2021-08-11,3,4442.41,1750.4000244140625,45593.63671875,3164.24504575
2021-08-12,4,4460.83,1749.0,44428.2890625,3043.41434022
2021-08-13,5,4468.0,1775.199951171875,47793.3203125,3322.21175551
2021-08-16,1,4479.71,1786.9000244140625,46004.484375,3156.50942728
2021-08-17,2,4448.08,1785.0,44695.359375,3014.84603892
2021-08-18,3,4400.27,1781.5999755859375,44801.1875,3020.08992003
2021-08-19,4,4405.8,1780.199951171875,46717.578125,3182.70222539
2021-08-20,5,4441.67,1781.0,49339.17578125,3286.93532606
2021-08-23,1,4479.53,1803.199951171875,49546.1484375,3319.25727377
2021-08-24,2,4486.23,1805.5999755859375,47706.1171875,3172.45639017
2021-08-25,3,4496.19,1788.199951171875,48960.7890625,3224.91517738
2021-08-26,4,4470.0,1792.199951171875,46942.21875,3100.32543567
2021-08-27,5,4509.37,1816.5999755859375,49058.66796875,3270.6008315
2021-08-30,1,4528.79,1809.0,47054.984375,3224.37414829
2021-08-31,2,4522.68,1815.0,47166.6875,3433.73278118
2021-09-01,3,4524.09,1813.0999755859375,48847.02734375,3834.82800549
2021-09-02,4,4536.95,1808.699951171875,49327.72265625,3790.99008761
2021-09-03,5,4535.43,1830.9000244140625,50025.375,3940.61473675
2021-09-07,2,4520.03,1795.9000244140625,46811.12890625,3426.39431843
2021-09-08,3,4514.07,1790.699951171875,46091.390625,3497.3151233
2021-09-09,4,4493.28,1797.4000244140625,46391.421875,3427.34018594
2021-09-10,5,4458.58,1789.5999755859375,44883.91015625,3211.50584011
2021-09-13,1,4468.73,1792.0,44963.07421875,3285.5117662639
2021-09-14,2,4443.05,1804.699951171875,47092.4921875,3429.1696365975
2021-09-15,3,4480.7,1792.4000244140625,48176.34765625,3615.2826163789
2021-09-16,4,4473.75,1754.5999755859375,47783.359375,3571.2949350055
2021-09-17,5,4432.99,1749.4000244140625,47267.51953125,3398.5387778215
2021-09-20,1,4357.73,1761.800048828125,42843.80078125,2958.9935047283
2021-09-21,2,4354.19,1776.0,40693.67578125,2764.431130865
2021-09-22,3,4395.64,1776.699951171875,43574.5078125,3077.8679805271
2021-09-23,4,4448.98,1747.699951171875,44895.09765625,3155.5237338612
2021-09-24,5,4455.48,1749.699951171875,42839.75,2931.6692167197
2021-09-27,1,4443.11,1750.0,42235.73046875,2934.1387982986
2021-09-28,2,4352.63,1735.800048828125,41034.54296875,2807.2967397712
2021-09-29,3,4359.46,1721.5,41564.36328125,2853.1433729159
2021-09-30,4,4307.54,1755.300048828125,43790.89453125,3001.6790517388
2021-10-01,5,4357.04,1757.0,48116.94140625,3307.5160778952
2021-10-04,1,4300.46,1766.199951171875,49112.90234375,3380.0892003794
2021-10-05,2,4345.72,1759.5999755859375,51514.8125,3518.5185173668
2021-10-06,3,4363.55,1760.5,55361.44921875,3580.562049118
2021-10-07,4,4399.76,1757.9000244140625,53805.984375,3587.974768108
2021-10-08,5,4391.34,1756.300048828125,53967.84765625,3563.7592193153
2021-10-11,1,4361.19,1754.5999755859375,57484.7890625,3545.3540762503
2021-10-12,2,4350.65,1758.300048828125,56041.05859375,3492.5732717933
2021-10-13,3,4363.8,1793.699951171875,57401.09765625,3606.2015802322
2021-10-14,4,4438.26,1796.699951171875,57321.5234375,3786.0140899273
2021-10-15,5,4471.37,1767.199951171875,61593.94921875,3862.6347654414
2021-10-18,1,4486.46,1764.800048828125,62026.078125,3748.760140639
2021-10-19,2,4519.63,1769.699951171875,64261.9921875,3877.650974521
2021-10-20,3,4536.19,1784.0999755859375,65992.8359375,4155.9922109016
2021-10-21,4,4549.78,1781.199951171875,62210.171875,4054.322680585
2021-10-22,5,4544.9,1795.5,60692.265625,3970.1819041263
2021-10-25,1,4566.48,1806.0,63039.82421875,4217.8769262219
2021-10-26,2,4574.79,1792.699951171875,60363.79296875,4131.1020027753
2021-10-27,3,4551.68,1797.9000244140625,58482.38671875,3930.2572450471
2021-10-28,4,4596.42,1801.5999755859375,60622.13671875,4287.3186319286
2021-10-29,5,4605.38,1783.0,62227.96484375,4414.7466822498
2021-11-01,1,4613.67,1795.0999755859375,61004.40625,4324.6267937763
2021-11-02,2,4630.65,1788.699951171875,63226.40234375,4584.7986683562
2021-11-03,3,4660.57,1763.5999755859375,62970.046875,4607.1936070275
2021-11-04,4,4680.06,1793.0,61452.23046875,4537.3240812825
2021-11-05,5,4697.53,1816.4000244140625,61125.67578125,4486.2434052108
2021-11-08,1,4701.7,1827.4000244140625,67566.828125,4812.0876135348
2021-11-09,2,4685.25,1830.199951171875,66971.828125,4735.0687550108
2021-11-10,3,4646.71,1847.5999755859375,64995.23046875,4636.1742138137
2021-11-11,4,4649.27,1863.199951171875,64949.9609375,4730.3840385038
2021-11-12,5,4682.85,1867.9000244140625,64155.94140625,4667.1154372084
2021-11-15,1,4682.8,1866.0999755859375,63557.87109375,4557.5037904508
2021-11-16,2,4700.9,1853.5999755859375,60161.24609375,4216.3652329508
2021-11-17,3,4688.67,1869.699951171875,60368.01171875,4287.5939354912
2021-11-18,4,4704.54,1861.0,56942.13671875,4000.6508651381
2021-11-19,5,4697.96,1851.199951171875,58119.578125,4298.3066195466
2021-11-22,1,4682.94,1806.0,56289.2890625,4088.4578165556
2021-11-23,2,4690.7,1783.5,57569.07421875,4340.7637274697
2021-11-24,3,4701.46,1784.0999755859375,56280.42578125,4239.9816819451
2021-11-26,5,4594.62,1785.300048828125,53569.765625,4030.9090107593
2021-11-29,1,4655.27,1782.300048828125,57806.56640625,4445.1050078407
2021-11-30,2,4567.0,1773.5999755859375,57005.42578125,4631.4787953361
2021-12-01,3,4513.04,1781.5999755859375,57229.828125,4586.9901314905
2021-12-02,4,4577.1,1760.699951171875,56477.81640625,4511.3024876508
2021-12-03,5,4538.43,1782.0,53598.24609375,4220.7059283582
2021-12-06,1,4591.67,1777.5,50582.625,4358.7375446631
2021-12-07,2,4686.75,1782.5999755859375,50700.0859375,4315.0615432082
2021-12-08,3,4701.21,1783.4000244140625,50504.796875,4439.3577040324
2021-12-09,4,4667.45,1774.5999755859375,47672.12109375,4119.8157981194
2021-12-10,5,4712.02,1782.9000244140625,47243.3046875,3908.4961885009
2021-12-13,1,4668.97,1786.300048828125,46737.48046875,3784.2267878693
2021-12-14,2,4634.09,1770.4000244140625,46612.6328125,3745.4403998743
2021-12-15,3,4709.85,1762.5999755859375,48896.72265625,4018.3886028698
2021-12-16,4,4668.67,1796.5999755859375,47665.42578125,3962.4696385927
2021-12-17,5,4620.64,1803.800048828125,46202.14453125,3879.4866765735
2021-12-20,1,4568.02,1793.699951171875,46880.27734375,3933.8445317309
2021-12-21,2,4649.23,1787.9000244140625,48936.61328125,4020.2600395306
2021-12-22,3,4696.56,1801.5999755859375,48628.51171875,3982.0995306524
2021-12-23,4,4725.79,1811.199951171875,50784.5390625,4108.0155124594
2021-12-27,1,4791.19,1808.0999755859375,50640.41796875,4037.5476922425
2021-12-28,2,4786.35,1810.199951171875,47588.85546875,3800.8930853403
2021-12-29,3,4793.06,1805.0999755859375,46444.7109375,3628.531670825
2021-12-30,4,4778.73,1812.699951171875,47178.125,3713.8521625699
2021-12-31,5,4766.18,1827.5,46306.4453125,3682.6329054434
2022-01-03,1,4796.56,1799.4000244140625,46458.1171875,3761.3802740698
2022-01-04,2,4793.54,1814.0,45897.57421875,3794.0566786784
2022-01-05,3,4700.58,1824.5999755859375,43569.00390625,3550.3868815397
2022-01-06,4,4696.05,1788.699951171875,43160.9296875,3418.4082471419
2022-01-07,5,4677.03,1797.0,41557.90234375,3193.2104832854
2022-01-10,1,4670.29,1798.4000244140625,41821.26171875,3083.0979490511
2022-01-11,2,4713.07,1818.5999755859375,42735.85546875,3238.1116493614
2022-01-12,3,4726.35,1827.199951171875,43949.1015625,3372.2583258487
2022-01-13,4,4659.03,1821.199951171875,42591.5703125,3248.288475802
2022-01-14,5,4662.85,1816.5,43099.69921875,3310.0014227047
2022-01-18,2,4577.11,1812.300048828125,42375.6328125,3164.0252535298
2022-01-19,3,4532.76,1843.0999755859375,41744.328125,3095.8258381686
2022-01-20,4,4482.73,1842.5,40680.41796875,3001.1200383969
2022-01-21,5,4397.94,1831.800048828125,36457.31640625,2557.9316232199
2022-01-24,1,4410.13,1841.699951171875,36654.328125,2440.3523259375
2022-01-25,2,4356.45,1852.699951171875,36954.00390625,2455.9349620985
2022-01-26,3,4349.93,1829.9000244140625,36852.12109375,2468.0302778127
2022-01-27,4,4326.51,1793.300048828125,37138.234375,2423.0012634172
2022-01-28,5,4431.85,1784.9000244140625,37784.33203125,2547.0919776439
2022-01-31,1,4515.55,1795.0,38483.125,2688.2789217993
2022-02-01,2,4546.54,1800.300048828125,38743.2734375,2792.1172443762
2022-02-02,3,4589.38,1809.199951171875,36952.984375,2682.8539830123
2022-02-03,4,4477.44,1803.0,37154.6015625,2679.1625080027
2022-02-04,5,4500.53,1806.5999755859375,41500.875,2983.5869952246
2022-02-07,1,4483.87,1820.5999755859375,43840.28515625,3142.4706148148
2022-02-08,2,4521.54,1826.5999755859375,44118.4453125,3122.6085685691
2022-02-09,3,4587.18,1835.199951171875,44338.796875,3239.4571147106
2022-02-10,4,4504.08,1836.199951171875,43565.11328125,3077.4822390496
2022-02-11,5,4418.64,1840.800048828125,42407.9375,2927.3836328192
2022-02-14,1,4401.67,1868.0,42586.91796875,2933.479035507
2022-02-15,2,4471.07,1854.800048828125,44575.203125,3179.8770759747
2022-02-16,3,4475.01,1870.199951171875,43961.859375,3127.8301165651
2022-02-17,4,4380.26,1900.699951171875,40538.01171875,2881.4820381633
2022-02-18,5,4348.87,1898.5999755859375,40030.9765625,2785.7274909668
2022-02-22,2,4304.76,1906.0999755859375,38286.02734375,2639.2992632462
2022-02-23,3,4225.5,1909.199951171875,37296.5703125,2590.3596208657
2022-02-24,4,4288.7,1925.0999755859375,38332.609375,2598.0671601064
2022-02-25,5,4384.65,1886.5,39214.21875,2764.5356561157
2022-02-28,1,4373.94,1899.4000244140625,43193.234375,2919.2012286555
2022-03-01,2,4306.26,1942.4000244140625,44354.63671875,2972.4850662484
2022-03-02,3,4386.54,1920.9000244140625,43924.1171875,2950.1185006395
2022-03-03,4,4363.49,1934.4000244140625,42451.7890625,2834.4691051703
